Time	cb	gl	xy
4.380000000000000000e+02	8.419235111313371211e-01	1.311223688242408159e+01	6.697844447426618331e+00
4.410000000000000000e+02	8.397353363889463740e-01	1.304170309856971421e+01	6.667984379960082642e+00
4.440000000000000000e+02	8.387358090518292064e-01	1.298636011312251526e+01	6.641678652766116464e+00
4.470000000000000000e+02	8.369152266461408196e-01	1.301291329571469824e+01	6.645048953481731857e+00
4.500000000000000000e+02	8.346261694536714071e-01	1.306392614377575256e+01	6.660996892440762984e+00
4.530000000000000000e+02	8.351248713202956697e-01	1.304787432495164801e+01	6.644093038832280307e+00
4.560000000000000000e+02	8.303949041052396396e-01	1.302176639676592806e+01	6.651123537495282179e+00
4.590000000000000000e+02	8.357200987205040121e-01	1.303147944742078046e+01	6.659089896318030277e+00
4.620000000000000000e+02	8.358410854020970060e-01	1.303712352469783653e+01	6.661618751438639130e+00
4.650000000000000000e+02	8.371184521450304450e-01	1.301590309064891748e+01	6.653999486023343124e+00
4.680000000000000000e+02	8.423582254655105350e-01	1.308255055675827805e+01	6.696526422241382726e+00
4.710000000000000000e+02	8.391693238600312910e-01	1.315977903089292766e+01	6.708986143937440083e+00
4.740000000000000000e+02	8.373101321032376809e-01	1.334894228583146791e+01	6.781332154047158944e+00
4.770000000000000000e+02	8.378870008509624601e-01	1.336352820558207810e+01	6.793439348609762618e+00
4.800000000000000000e+02	8.381429042016355080e-01	1.340326983343874545e+01	6.814648993271833710e+00
4.830000000000000000e+02	8.390871313466394810e-01	1.349021607152809210e+01	6.840886994919084252e+00
4.860000000000000000e+02	8.265385705173432518e-01	1.347774016284369303e+01	6.838105117675373101e+00
4.890000000000000000e+02	8.259202452256251270e-01	1.347651748685663797e+01	6.823515782992564560e+00
4.920000000000000000e+02	8.241947528674329337e-01	1.350349415950026533e+01	6.833544066738934220e+00
4.950000000000000000e+02	8.170855070138084431e-01	1.356486224438421573e+01	6.825456940096860770e+00
4.980000000000000000e+02	8.178602584272506304e-01	1.363141137633206945e+01	6.866640006961297615e+00
5.010000000000000000e+02	8.223862779060282513e-01	1.347954943946629669e+01	6.799073662746645041e+00
5.040000000000000000e+02	8.223759667475796231e-01	1.352229203958341586e+01	6.817142458695804486e+00
5.070000000000000000e+02	8.209206713420451607e-01	1.355676266461071933e+01	6.812691115380967055e+00
5.100000000000000000e+02	8.283498540969760349e-01	1.353946781129072363e+01	6.797995611634078728e+00
5.130000000000000000e+02	8.343584849039129558e-01	1.360683009688478151e+01	6.829167303053734983e+00
5.160000000000000000e+02	8.321517834453692197e-01	1.365379794150099890e+01	6.845395167093925259e+00
5.190000000000000000e+02	8.339791534413925067e-01	1.367315615334904244e+01	6.856314956426317053e+00
5.220000000000000000e+02	8.373395818295801263e-01	1.367169063149648522e+01	6.874119738017463455e+00
5.250000000000000000e+02	8.299216168412772987e-01	1.354629808126335000e+01	6.822908830834081506e+00
5.280000000000000000e+02	8.325007925364468209e-01	1.360857213670777455e+01	6.864037220537620776e+00
5.310000000000000000e+02	8.184861654547470611e-01	1.361252161060040855e+01	6.863269196332350219e+00
5.340000000000000000e+02	8.219088394658566887e-01	1.370580031348706740e+01	6.955373284856527505e+00
5.370000000000000000e+02	8.241311617847674187e-01	1.362252700705771424e+01	6.920185054448727335e+00
5.400000000000000000e+02	8.402400032047550038e-01	1.363120813498191630e+01	6.935001354897299741e+00
5.430000000000000000e+02	8.470416503988573709e-01	1.345964051450784105e+01	6.859143993364479996e+00
5.460000000000000000e+02	8.431731065793222069e-01	1.333753206694018800e+01	6.822066326332397068e+00
5.490000000000000000e+02	8.480281088037844306e-01	1.322004495204752494e+01	6.780091319224076152e+00
5.520000000000000000e+02	8.561378609802634543e-01	1.320104391491615736e+01	6.772335316907101443e+00
5.550000000000000000e+02	8.565077501945886906e-01	1.306853684621385270e+01	6.725204987902945852e+00
5.580000000000000000e+02	8.687189601057185850e-01	1.296714231214677326e+01	6.681196464941591806e+00
5.610000000000000000e+02	8.656581670977901988e-01	1.281428902773759226e+01	6.566758946764368332e+00
5.640000000000000000e+02	8.697227626733003980e-01	1.287826152533397739e+01	6.612720435311480571e+00
5.670000000000000000e+02	8.623404281813574768e-01	1.274421662238413333e+01	6.537674126328623103e+00
5.700000000000000000e+02	8.579006239380393417e-01	1.286964062862479174e+01	6.608047941683352633e+00
5.730000000000000000e+02	8.613188116040728648e-01	1.292366022280451787e+01	6.616326621701221988e+00
5.760000000000000000e+02	8.565104824519989002e-01	1.298385648750474175e+01	6.645994605637523200e+00
5.790000000000000000e+02	8.568590745224442529e-01	1.301122460123113811e+01	6.656317768579729233e+00
5.820000000000000000e+02	8.449046080098089329e-01	1.294298774439383592e+01	6.623497165781997431e+00
5.850000000000000000e+02	8.451856765124108328e-01	1.295720499786236779e+01	6.632776114499593589e+00
5.880000000000000000e+02	8.450578511560166151e-01	1.294399212931513432e+01	6.644756913618698135e+00
5.910000000000000000e+02	8.341888159851555962e-01	1.290825438139016867e+01	6.603274378772624686e+00
5.940000000000000000e+02	8.272582191281676600e-01	1.301693683625461873e+01	6.649229147739218249e+00
5.970000000000000000e+02	8.299573566849604012e-01	1.300798295141369287e+01	6.632121257487255228e+00
6.000000000000000000e+02	8.320262436834369169e-01	1.309865214716099580e+01	6.685800410487051870e+00
6.030000000000000000e+02	8.325783643634934172e-01	1.305530939938021717e+01	6.661819001702777854e+00
6.060000000000000000e+02	8.308453263017703261e-01	1.306284030754905956e+01	6.671063390843174901e+00
6.090000000000000000e+02	8.391868606119328167e-01	1.320608630849905474e+01	6.739921649202304188e+00
6.120000000000000000e+02	8.389473880489377589e-01	1.327196348412033089e+01	6.765584872855447074e+00
6.150000000000000000e+02	8.381764653821046629e-01	1.329547518521803440e+01	6.769432372931474262e+00
6.180000000000000000e+02	8.389275355587841876e-01	1.325945573967572777e+01	6.763887355115883793e+00
6.210000000000000000e+02	8.381508913672287564e-01	1.320869922333891644e+01	6.735290209310469400e+00
6.240000000000000000e+02	8.338169768515369951e-01	1.313534149481682967e+01	6.721714314262093204e+00
6.270000000000000000e+02	8.241164523614499249e-01	1.294823915526117375e+01	6.603877854323965124e+00
6.300000000000000000e+02	8.407821311716161539e-01	1.303546647381802615e+01	6.650105792546568750e+00
6.330000000000000000e+02	8.255298748466244341e-01	1.288543156681605595e+01	6.592956930955695682e+00
6.360000000000000000e+02	8.291357525037424958e-01	1.279232338241385314e+01	6.543198221492328770e+00
6.390000000000000000e+02	8.285402213082078138e-01	1.273077191127495666e+01	6.512389383055292136e+00
6.420000000000000000e+02	8.317679042319092719e-01	1.264999315203895236e+01	6.487766323382158085e+00
6.450000000000000000e+02	8.325002616213055262e-01	1.265564312259981961e+01	6.497968487060451714e+00
6.480000000000000000e+02	8.345953973136721604e-01	1.263587721697702726e+01	6.491786830301253808e+00
6.510000000000000000e+02	8.300218201193333423e-01	1.263590703601719056e+01	6.463035527774798616e+00
6.540000000000000000e+02	8.371175483519819327e-01	1.275162007205866566e+01	6.531858511080150365e+00
6.570000000000000000e+02	8.189996565055137623e-01	1.263965286300867774e+01	6.458184454526172402e+00
6.600000000000000000e+02	8.364809210542571982e-01	1.272518929491025652e+01	6.461873008919505779e+00
6.630000000000000000e+02	8.349438378297820984e-01	1.270634398115874220e+01	6.440624441764192909e+00
6.660000000000000000e+02	8.342591949976541077e-01	1.271483579040597967e+01	6.485195482735306882e+00
6.690000000000000000e+02	8.358360717890118696e-01	1.275870095146448691e+01	6.529062235906419431e+00
6.720000000000000000e+02	8.344526107294640838e-01	1.277864852107616755e+01	6.522367165629100683e+00
6.750000000000000000e+02	8.318504114676199546e-01	1.278778992047510421e+01	6.520905920452506166e+00
6.780000000000000000e+02	8.364522035897370422e-01	1.285964869957138390e+01	6.569079612418421199e+00
6.810000000000000000e+02	8.384598284103284005e-01	1.286948328817766551e+01	6.582764916672587674e+00
6.840000000000000000e+02	8.383304178607646762e-01	1.295302270830516633e+01	6.633478764603388811e+00
6.870000000000000000e+02	8.361855999794107763e-01	1.305293728496254957e+01	6.672136112470646196e+00
6.900000000000000000e+02	8.247467482141980222e-01	1.315905481323562398e+01	6.735114763860950760e+00
6.930000000000000000e+02	8.269870523583031652e-01	1.323066529944740921e+01	6.732237259737103408e+00
6.960000000000000000e+02	8.151164192373905326e-01	1.332655542169419860e+01	6.723603472132208658e+00
6.990000000000000000e+02	8.133790686997635078e-01	1.335349191922351153e+01	6.745832446605818156e+00
7.020000000000000000e+02	8.122069478763933592e-01	1.335356223709636225e+01	6.759882650795658421e+00
7.050000000000000000e+02	8.053008655179838549e-01	1.337720218030218433e+01	6.766561024545680425e+00
7.080000000000000000e+02	8.006751271126034686e-01	1.341832615588513455e+01	6.813886001763127531e+00
7.110000000000000000e+02	7.937198652974124524e-01	1.339274954156346453e+01	6.803170105607082796e+00
7.140000000000000000e+02	7.918822526236788395e-01	1.340124185058533435e+01	6.838402235585373745e+00
7.170000000000000000e+02	8.015104538170146897e-01	1.342600511601626856e+01	6.831352939305524785e+00
7.200000000000000000e+02	7.905890171624572194e-01	1.339548692639638006e+01	6.819952405553850738e+00
7.230000000000000000e+02	8.009831229823008991e-01	1.327363527337579008e+01	6.777190422614621568e+00
7.260000000000000000e+02	8.024539866716926539e-01	1.337281013575296740e+01	6.817357023042008635e+00
7.290000000000000000e+02	8.042759906236669476e-01	1.343542344364704810e+01	6.839785894983089420e+00
7.320000000000000000e+02	8.131389818918584034e-01	1.348754406019360985e+01	6.866582218065873988e+00
7.350000000000000000e+02	8.050480187286571665e-01	1.350396358653887674e+01	6.838495688687275198e+00
7.380000000000000000e+02	8.150449385146398829e-01	1.364406857271295159e+01	6.889706049851784364e+00
7.410000000000000000e+02	8.179299409781175534e-01	1.368045190689829127e+01	6.895620084672583694e+00
7.440000000000000000e+02	8.156660683603205175e-01	1.371282651409413944e+01	6.922624549993873444e+00
7.470000000000000000e+02	8.188565626389208152e-01	1.380996624227484659e+01	6.944424904897999795e+00
7.500000000000000000e+02	8.144836034323230667e-01	1.396771045208244999e+01	7.010953932062713001e+00
7.530000000000000000e+02	8.119820441092242547e-01	1.399065931072026636e+01	7.020390674170365664e+00
7.560000000000000000e+02	8.035903003614444096e-01	1.410381735573492890e+01	7.054485140216115724e+00
7.590000000000000000e+02	7.946895332059287220e-01	1.413502532722325356e+01	7.062874939775101168e+00
7.620000000000000000e+02	7.984590889133214020e-01	1.417605144937259354e+01	7.075961306510284210e+00
7.650000000000000000e+02	7.877386078847432582e-01	1.413127534148067532e+01	7.071348780783834442e+00
7.680000000000000000e+02	7.792320412240414385e-01	1.413517925582668511e+01	7.072686418032873235e+00
7.710000000000000000e+02	7.797042834362746255e-01	1.419564955513672722e+01	7.091883775736736339e+00
7.740000000000000000e+02	7.840413540117849855e-01	1.423072268190756873e+01	7.109384404182532258e+00
7.770000000000000000e+02	7.870462015301821213e-01	1.426492435820251714e+01	7.124046354010844517e+00
7.800000000000000000e+02	7.738134441321253831e-01	1.426311719365242681e+01	7.125333908164261487e+00
7.830000000000000000e+02	7.770788223298390474e-01	1.432154000967410745e+01	7.158115360425121310e+00
7.860000000000000000e+02	7.784708767657748663e-01	1.436272506987352671e+01	7.173255093459400378e+00
7.890000000000000000e+02	7.674325943739677136e-01	1.443006353657789198e+01	7.203704341755367224e+00
7.920000000000000000e+02	7.711099896316122582e-01	1.461671285247819796e+01	7.273734329872122650e+00
7.950000000000000000e+02	7.750374554020581508e-01	1.477971320608140715e+01	7.343845930783601261e+00
7.980000000000000000e+02	7.643458723565825785e-01	1.484896929431950241e+01	7.358715811261093087e+00
8.010000000000000000e+02	7.598093915445979230e-01	1.485239622725082498e+01	7.359548226781497782e+00
8.040000000000000000e+02	7.551431880184210632e-01	1.481765789167931224e+01	7.343123200833741926e+00
8.070000000000000000e+02	7.662275444919617318e-01	1.495918012429602229e+01	7.399904793396107294e+00
8.100000000000000000e+02	7.665993598266973574e-01	1.488588998675184172e+01	7.372641812007395323e+00
8.130000000000000000e+02	7.582176401455327230e-01	1.487415870515289207e+01	7.376386522891500874e+00
8.160000000000000000e+02	7.690901163199581614e-01	1.486058460804858505e+01	7.367620881974922931e+00
8.190000000000000000e+02	7.763558121439326776e-01	1.474740669341790777e+01	7.306647683316556119e+00
8.220000000000000000e+02	7.720098067778600193e-01	1.464176469378507406e+01	7.262303151877025797e+00
8.250000000000000000e+02	7.858220821525738753e-01	1.456791062098781353e+01	7.247545753190918205e+00
8.280000000000000000e+02	7.895698450803352308e-01	1.454636804424633567e+01	7.249419742679027223e+00
8.310000000000000000e+02	7.922004094932615370e-01	1.453420190428365899e+01	7.246738672160215167e+00
8.340000000000000000e+02	7.938072599492226322e-01	1.442942823493628346e+01	7.198684418855410883e+00
8.370000000000000000e+02	7.907400751329269895e-01	1.446376994873577004e+01	7.211460086974783579e+00
8.400000000000000000e+02	7.957658098332340835e-01	1.451255815115311876e+01	7.210798225701775976e+00
8.430000000000000000e+02	7.894550208191850604e-01	1.462225240404835347e+01	7.240478818336278266e+00
8.460000000000000000e+02	7.814785182374349715e-01	1.464113148770172756e+01	7.254750282598486422e+00
8.490000000000000000e+02	7.863726571424922707e-01	1.467072409777076203e+01	7.262948578976259562e+00
8.520000000000000000e+02	7.804082956489801770e-01	1.469325703681180428e+01	7.273957624015054080e+00
8.550000000000000000e+02	7.726194424509550407e-01	1.478230362915231488e+01	7.293678656897505164e+00
8.580000000000000000e+02	7.660280476055595367e-01	1.488881027535767210e+01	7.344754110497504485e+00
8.610000000000000000e+02	7.555506373676388332e-01	1.488146476682315900e+01	7.341518656355808581e+00
8.640000000000000000e+02	7.585390653917365444e-01	1.487379068422547412e+01	7.339526490362800359e+00
8.670000000000000000e+02	7.616179777967851949e-01	1.484846550077127603e+01	7.338522904920942835e+00
8.700000000000000000e+02	7.651930733907298388e-01	1.477718319421696513e+01	7.309547072614110519e+00
8.730000000000000000e+02	7.641840615490831379e-01	1.479568433687692419e+01	7.327483654934246360e+00
8.760000000000000000e+02	7.720297294414442124e-01	1.471840442586851694e+01	7.282577361250193171e+00
8.790000000000000000e+02	7.573215950375991046e-01	1.472197926886333974e+01	7.290001388408286154e+00
8.820000000000000000e+02	7.633914331620746951e-01	1.474223564768717942e+01	7.314005801475838453e+00
8.850000000000000000e+02	7.704413076521765547e-01	1.470107225762510161e+01	7.292686840669508008e+00
8.880000000000000000e+02	7.849389444598631194e-01	1.473721684370395835e+01	7.302182330038109903e+00
8.910000000000000000e+02	7.798519441936475616e-01	1.475054047865093665e+01	7.311793788610507328e+00
8.940000000000000000e+02	7.713306248945962507e-01	1.468830481425849577e+01	7.294462166918517454e+00
8.970000000000000000e+02	7.725153303431848695e-01	1.474426880926439765e+01	7.317783072748390794e+00
9.000000000000000000e+02	7.732143298440107282e-01	1.472846491804767766e+01	7.295398226290524590e+00
9.030000000000000000e+02	7.648970725573548401e-01	1.479991492113716411e+01	7.323680305024197423e+00
9.060000000000000000e+02	7.597761753551517394e-01	1.476932332938327086e+01	7.307267982157437558e+00
9.090000000000000000e+02	7.541910849295396790e-01	1.481086748877484638e+01	7.308977821295714605e+00
9.120000000000000000e+02	7.498893678429590093e-01	1.481062340002088362e+01	7.296417401733529928e+00
9.150000000000000000e+02	7.408786761097558848e-01	1.484454892801629988e+01	7.324527323063116491e+00
9.180000000000000000e+02	7.442474646799137616e-01	1.488708051212076988e+01	7.335475963895623508e+00
9.210000000000000000e+02	7.480181799708884860e-01	1.495464507880489968e+01	7.361652200126989953e+00
9.240000000000000000e+02	7.478734227934340506e-01	1.489447182824893190e+01	7.348758192883124707e+00
9.270000000000000000e+02	7.469743709392749897e-01	1.489110289840737700e+01	7.358078168848757095e+00
9.300000000000000000e+02	7.443491603609346807e-01	1.491582162047966165e+01	7.373774042473277390e+00
9.330000000000000000e+02	7.564461175507415369e-01	1.505800639081857639e+01	7.424664599817317523e+00
9.360000000000000000e+02	7.591886612419709301e-01	1.500873599711247586e+01	7.418681504787864256e+00
9.390000000000000000e+02	7.506114046626000125e-01	1.495906604549979946e+01	7.419146293690698002e+00
9.420000000000000000e+02	7.545046789871958648e-01	1.496722751333781964e+01	7.410161593791673162e+00
9.450000000000000000e+02	7.506060429973766546e-01	1.500167275877611850e+01	7.426548756069566437e+00
9.480000000000000000e+02	7.521978491888741125e-01	1.501214912426658188e+01	7.409395444836401445e+00
9.510000000000000000e+02	7.579497619051914770e-01	1.500325374114572696e+01	7.412079242235821042e+00
9.540000000000000000e+02	7.562089723793324891e-01	1.504538612535430886e+01	7.428227780053567209e+00
9.570000000000000000e+02	7.603296201417810707e-01	1.509292619261527513e+01	7.445185203438140498e+00
9.600000000000000000e+02	7.663219438264808892e-01	1.503990789336192613e+01	7.422259258355708766e+00
9.630000000000000000e+02	7.700415922827410498e-01	1.509494797165655910e+01	7.453767174326676681e+00
9.660000000000000000e+02	7.758159304896083963e-01	1.525643354082145464e+01	7.515263768876495831e+00
9.690000000000000000e+02	7.772280333841317113e-01	1.522265905371457251e+01	7.507817497123273398e+00
9.720000000000000000e+02	7.796132472841488248e-01	1.516708035097136964e+01	7.482265518161872464e+00
9.750000000000000000e+02	7.809911194803456080e-01	1.520422636981319542e+01	7.515517732519992222e+00
9.780000000000000000e+02	7.815028595945350265e-01	1.525585833914138334e+01	7.532800070419197525e+00
9.810000000000000000e+02	7.802958981174989983e-01	1.527934431809741334e+01	7.541679380402047883e+00
9.840000000000000000e+02	7.663034940165952547e-01	1.525620255545958770e+01	7.543361522760601900e+00
9.870000000000000000e+02	7.619154815885209597e-01	1.527634637291843589e+01	7.559300572776963989e+00
9.900000000000000000e+02	7.540393588932311486e-01	1.528740578019069574e+01	7.541270627503767976e+00
9.930000000000000000e+02	7.565474983895206229e-01	1.530271018467532329e+01	7.546290630862378279e+00
9.960000000000000000e+02	7.555517536453186800e-01	1.539701599217997696e+01	7.591831103630411803e+00
9.990000000000000000e+02	7.561514056866002198e-01	1.549429291727737379e+01	7.631368299790330489e+00
1.002000000000000000e+03	7.483700560399426660e-01	1.541804792436866833e+01	7.602774945750849334e+00
1.005000000000000000e+03	7.380272194053453250e-01	1.548441033890754603e+01	7.630881423173925704e+00
1.008000000000000000e+03	7.395983241871321168e-01	1.556834404803120364e+01	7.657740272501332157e+00
1.011000000000000000e+03	7.483352423527227515e-01	1.562408980134342684e+01	7.679554575276234196e+00
1.014000000000000000e+03	7.493563187569773909e-01	1.567510600532332532e+01	7.696837214075144651e+00
1.017000000000000000e+03	7.500816671892582832e-01	1.568285345248418494e+01	7.696294528310598793e+00
1.020000000000000000e+03	7.483849637307935510e-01	1.561606931299799506e+01	7.660682951717623368e+00
1.023000000000000000e+03	7.480985373675208550e-01	1.555806335179087796e+01	7.624127237307224192e+00
1.026000000000000000e+03	7.409424116841455410e-01	1.555792266564188964e+01	7.625500599569020821e+00
1.029000000000000000e+03	7.450522414799540805e-01	1.575186921528556994e+01	7.707147057753044983e+00
1.032000000000000000e+03	7.514314997516391426e-01	1.572148270474798437e+01	7.687459111812934509e+00
1.035000000000000000e+03	7.476315307226144569e-01	1.566667390606327537e+01	7.670218139552871683e+00
1.038000000000000000e+03	7.489947236768503824e-01	1.561466292863572924e+01	7.648063244779350178e+00
1.041000000000000000e+03	7.536607290079464505e-01	1.551814507203284954e+01	7.603009064871864453e+00
1.044000000000000000e+03	7.565849300609959194e-01	1.548022824213394344e+01	7.611369531830781021e+00
1.047000000000000000e+03	7.500449523239368643e-01	1.550348345981331910e+01	7.620449208358233584e+00
1.050000000000000000e+03	7.458220039752390118e-01	1.545889272684122595e+01	7.604276300008169009e+00
1.053000000000000000e+03	7.490179696165927270e-01	1.545215725054697842e+01	7.595117052980431716e+00
1.056000000000000000e+03	7.442806552330203385e-01	1.533006387846787533e+01	7.546922603514223837e+00
1.059000000000000000e+03	7.366116757755877265e-01	1.526361807530918213e+01	7.525315566427010161e+00
1.062000000000000000e+03	7.386951484013488667e-01	1.525688204511513213e+01	7.523522584540384806e+00
1.065000000000000000e+03	7.345344098298256519e-01	1.531286409079404010e+01	7.539721809375700801e+00
1.068000000000000000e+03	7.323350964669805840e-01	1.528402766565940851e+01	7.540187097432126784e+00
1.071000000000000000e+03	7.334460890754912477e-01	1.520956187103511148e+01	7.503772042554521349e+00
1.074000000000000000e+03	7.256364910471304608e-01	1.527198454625958313e+01	7.526733843700849746e+00
1.077000000000000000e+03	7.202847786129116248e-01	1.535290732087587884e+01	7.560766361824084569e+00
1.080000000000000000e+03	7.128938713039365549e-01	1.528660663405356068e+01	7.551894265490743052e+00
1.083000000000000000e+03	7.192074819940939001e-01	1.531573891252907593e+01	7.554950318497407835e+00
1.086000000000000000e+03	7.235165722238401376e-01	1.543606768324787026e+01	7.596638494553398679e+00
1.089000000000000000e+03	7.265448919923054305e-01	1.537253883708659785e+01	7.571720658700241913e+00
1.092000000000000000e+03	7.233892977385021350e-01	1.529120433642096799e+01	7.543946634376588634e+00
1.095000000000000000e+03	7.158026298497232043e-01	1.534623927147850608e+01	7.561505805664838320e+00
1.098000000000000000e+03	7.131818020473152941e-01	1.546412644845793949e+01	7.616669243235287823e+00
1.101000000000000000e+03	7.209358662277247642e-01	1.530745974530062625e+01	7.544973027897201590e+00
1.104000000000000000e+03	7.265102846931883462e-01	1.525218454464935647e+01	7.527151792310058376e+00
1.107000000000000000e+03	7.308430881817261637e-01	1.527237743448348972e+01	7.528616810177262586e+00
1.110000000000000000e+03	7.280873272426265919e-01	1.522486695840547632e+01	7.500490216447083469e+00
1.113000000000000000e+03	7.274332718293727851e-01	1.512922377761803361e+01	7.465605473787475965e+00
1.116000000000000000e+03	7.185855705166429575e-01	1.518224716975904087e+01	7.494597783811644653e+00
1.119000000000000000e+03	7.211374510120441839e-01	1.513782278577559026e+01	7.474588411436627666e+00
1.122000000000000000e+03	7.091536652234240456e-01	1.516072372446840433e+01	7.486026311553575674e+00
1.125000000000000000e+03	7.028995597243634652e-01	1.518200321811018760e+01	7.478006670801032207e+00
1.128000000000000000e+03	7.075875089271288498e-01	1.524315301130759970e+01	7.519455523008590880e+00
1.131000000000000000e+03	7.041129204322398305e-01	1.520127379641875187e+01	7.515328181677386254e+00
1.134000000000000000e+03	7.053193905927090945e-01	1.518666810893536834e+01	7.505143714089312468e+00
1.137000000000000000e+03	7.051702502376485659e-01	1.529328332607024343e+01	7.549535752841814329e+00
1.140000000000000000e+03	6.997118433307787377e-01	1.543995943993702724e+01	7.615623456140839131e+00
1.143000000000000000e+03	7.037583805476235188e-01	1.544882876509548808e+01	7.593254939298218709e+00
1.146000000000000000e+03	7.097181243106935877e-01	1.555252628585589925e+01	7.641688235336935975e+00
1.149000000000000000e+03	7.208186859636853683e-01	1.569145586105487311e+01	7.682297214963665688e+00
1.152000000000000000e+03	7.196481075901519642e-01	1.574561153645560907e+01	7.727410163234676332e+00
1.155000000000000000e+03	7.135759174394354920e-01	1.576179217610033945e+01	7.717985517055932831e+00
1.158000000000000000e+03	7.142664932462446936e-01	1.588087097017927007e+01	7.757906957597503705e+00
1.161000000000000000e+03	7.107282985077234549e-01	1.591432119852371230e+01	7.765861675559403210e+00
1.164000000000000000e+03	7.069881353780700373e-01	1.585692136663961804e+01	7.727388126706500771e+00
1.167000000000000000e+03	7.141446852659629752e-01	1.569988028676781333e+01	7.658394497307912552e+00
1.170000000000000000e+03	7.097407178808492478e-01	1.571942910448046682e+01	7.690182419244837142e+00
1.173000000000000000e+03	7.010141943920533691e-01	1.577224623608148235e+01	7.711371585440513599e+00
1.176000000000000000e+03	7.018955067774987899e-01	1.567535518348538659e+01	7.686342433319778955e+00
1.179000000000000000e+03	7.066107685969087449e-01	1.555163410003513214e+01	7.598910824639126815e+00
1.182000000000000000e+03	7.079930818120152569e-01	1.556202831639867235e+01	7.607014670648818644e+00
1.185000000000000000e+03	6.992541941238813452e-01	1.545514526315706050e+01	7.561839850721355560e+00
1.188000000000000000e+03	7.098795519831165857e-01	1.538422985233339091e+01	7.535937386001725358e+00
1.191000000000000000e+03	7.052393320670740096e-01	1.530897007435662260e+01	7.534072404288145286e+00
1.194000000000000000e+03	7.000042372043768779e-01	1.537125502666787469e+01	7.565298290917962909e+00
1.197000000000000000e+03	7.027177756559466193e-01	1.530492580086605159e+01	7.529610520610404478e+00
1.200000000000000000e+03	6.984378897378022977e-01	1.524817267241723329e+01	7.491141371718290642e+00
1.203000000000000000e+03	7.077641156636937936e-01	1.519739312038342050e+01	7.459912402934063991e+00
1.206000000000000000e+03	7.005066636339637443e-01	1.519335042758000753e+01	7.482374760928287571e+00
1.209000000000000000e+03	6.928221391854139100e-01	1.531404158513058356e+01	7.536755386916105692e+00
1.212000000000000000e+03	6.979726889506556731e-01	1.542270058414361777e+01	7.569004793388225849e+00
1.215000000000000000e+03	6.800393655719527697e-01	1.555995384602720755e+01	7.641993733434311764e+00
1.218000000000000000e+03	6.797354947796147018e-01	1.564575030144945877e+01	7.656440514641635886e+00
1.221000000000000000e+03	6.768837174898404418e-01	1.563887243748209954e+01	7.645347839865943129e+00
1.224000000000000000e+03	6.693062884011963254e-01	1.570154915038507681e+01	7.676601626962583858e+00
1.227000000000000000e+03	6.794733470249081364e-01	1.566444491499793834e+01	7.674932884009869838e+00
1.230000000000000000e+03	6.775786976420730134e-01	1.568996787307400886e+01	7.696879767899992508e+00
1.233000000000000000e+03	6.831906195774193336e-01	1.572198845635793951e+01	7.704497948034301658e+00
1.236000000000000000e+03	6.858661132732909449e-01	1.565036651564748027e+01	7.670358088015301945e+00
1.239000000000000000e+03	6.839089747714885981e-01	1.560418235557125755e+01	7.660451905897016189e+00
1.242000000000000000e+03	6.897308541096278667e-01	1.561866234409734844e+01	7.640464022801927158e+00
1.245000000000000000e+03	6.931363672166370726e-01	1.577566201902478404e+01	7.722407130257633590e+00
1.248000000000000000e+03	6.990833080683784839e-01	1.576094040144371000e+01	7.723386529258122302e+00
1.251000000000000000e+03	7.056264396993224830e-01	1.577991210854828097e+01	7.732781019831221236e+00
1.254000000000000000e+03	6.960285297976028795e-01	1.588274952259484607e+01	7.778203718648099674e+00
1.257000000000000000e+03	6.868864381323217527e-01	1.594377291293482202e+01	7.793909498999886054e+00
1.260000000000000000e+03	6.792056263232413293e-01	1.594459898636252504e+01	7.811372563469166863e+00
1.263000000000000000e+03	6.764663232009426874e-01	1.596899062344176912e+01	7.822667494924456122e+00
1.266000000000000000e+03	6.780709118788825762e-01	1.601529903015077139e+01	7.830744969816773704e+00
1.269000000000000000e+03	6.849614272677790883e-01	1.597458114127886475e+01	7.827590337182787295e+00
1.272000000000000000e+03	6.873327718744064452e-01	1.593624839671897675e+01	7.818196027450436070e+00
1.275000000000000000e+03	6.734996897319029951e-01	1.597875647655638076e+01	7.835286831397355378e+00
1.278000000000000000e+03	6.762170401632052741e-01	1.601407744748926731e+01	7.851375528653468550e+00
1.281000000000000000e+03	6.796078959638537365e-01	1.602767752196842110e+01	7.846908449579251155e+00
1.284000000000000000e+03	6.868565503370795966e-01	1.605320825130503692e+01	7.872080693390270945e+00
1.287000000000000000e+03	6.769657246279888740e-01	1.608228890552549473e+01	7.875991252894277928e+00
1.290000000000000000e+03	6.807049085609458983e-01	1.606532881425393455e+01	7.886146472286907461e+00
1.293000000000000000e+03	6.788007216091584972e-01	1.602170726858942018e+01	7.890487528244085169e+00
1.296000000000000000e+03	6.826267530202592138e-01	1.593556387414389164e+01	7.855231299097695796e+00
1.299000000000000000e+03	6.832636384353678594e-01	1.587139410607008649e+01	7.833957618792776856e+00
1.302000000000000000e+03	6.970629169443516293e-01	1.584116226951869066e+01	7.812260486201520138e+00
1.305000000000000000e+03	6.948998853779677631e-01	1.578793324004965193e+01	7.774109553425765817e+00
1.308000000000000000e+03	6.972859740910726245e-01	1.579166376464172217e+01	7.793357153442657115e+00
